# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1257111b6672af38
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,sm_cta_launched,l1_shared_bank_conflict,divergent_branch
12586de2e91853c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4148.13,3.993,0.667,61,1,1,32,16,1,21200,0,32,1,-1,,0,58464,4,0,640
12586de2e9581020,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4145.12,4.76,0.667,62,1,1,32,16,1,21200,0,32,1,-1,,0,58464,4,0,640
12586de2e997bd80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4210.75,4.429,0.667,63,1,1,32,16,1,21200,0,32,1,-1,,0,58464,4,0,640
12586de2e9d86a40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4146.69,4.474,0.667,64,1,1,32,16,1,21200,0,32,1,-1,,0,58474,4,0,640
12586de2ea181660,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4216.13,4.056,0.667,65,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2ea58d9e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.13,4.378,0.667,66,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2ea9988c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4210.24,4.225,0.667,67,1,1,32,16,1,21200,0,32,1,-1,,0,58464,4,0,961
12586de2eada2e20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4154.98,4.09,0.667,68,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2eb1a11c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4154.4,4.255,0.667,69,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2eb59de60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.16,4.135,0.667,70,1,1,32,16,1,21200,0,32,1,-1,,0,58464,4,0,801
12586de2eb9a8c60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4209.28,4.252,0.667,71,1,1,32,16,1,21200,0,32,1,-1,,0,87696,6,0,640
12586de2ebdb7640,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4214.72,10.182,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ec1c3840,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4220.13,4.625,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ec5d0660,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4160.42,4.252,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ec9d2660,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4215.71,18.86,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ecdde880,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4216.83,4.462,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2ed1eab80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4204.54,4.12,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2ed5f3b60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4218.14,4.084,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2eda00320,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4203.65,4.264,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2ede09080,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4223.81,4.544,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ee2185c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.16,4.372,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ee64c020,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4227.26,4.309,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,641
12586de2eea6ab80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4161.22,4.541,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2eee69c60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4226.14,4.324,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2ef278160,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4221.15,3.951,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,87696,6,0,640
12586de2ef688380,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4216.67,4.312,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2efa94820,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4198.24,4.342,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2efe9c600,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4157.25,4.622,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2f0299de0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4218.85,4.366,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,640
12586de2f06a6c20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4221.57,4.342,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2f0ab4760,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4224.1,4.447,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,801
12586de2f0ec29a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4162.66,4.24,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73090,5,0,640
12586de2f12c1600,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4207.39,4.038,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,87696,6,0,640
12586de2f16cb4c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4210.75,4.291,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73090,5,0,640
12586de2f1ad8c40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4222.27,6.243,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2f1ee6920,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4225.6,4.808,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,73080,5,0,800
12586de2f22f4ee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4215.49,4.192,0.667,71,1,1,32,16,1,21200,0,32,1,-1,,0,73490,5,0,640
12586de2f2701940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4208.58,8.089,0.667,70,1,1,32,16,1,21200,0,32,1,-1,,0,73480,5,0,800
12586de2f2b0b940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4159.46,4.087,0.667,69,1,1,32,16,1,21200,0,32,1,-1,,0,73480,5,0,800
12586de2f2f09e60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4210.85,4.273,0.667,68,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,800
12586de2f3314580,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4158.5,3.984,0.667,67,1,1,32,16,1,21200,0,32,1,-1,,0,73500,5,0,802
12586de2f3712660,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4152.86,4.303,0.667,66,1,1,32,16,1,21200,0,32,1,-1,,0,73490,5,0,640
12586de2f3b110c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4213.06,4.285,0.667,65,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,800
12586de2f3f1c360,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4156.86,4.333,0.667,64,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,800
12586de2f4319ba0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4151.46,4.201,0.667,63,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,642
12586de2f4716300,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4149.28,4.495,0.667,62,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,641
12586de2f4b1a5e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4145.54,4.345,0.667,61,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f4f14ec0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2839.71,4.111,0.667,60,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,641
12586de2f51f96c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2832.22,3.927,0.667,59,1,1,32,16,1,21200,0,32,1,-1,,0,58804,4,0,642
12586de2f54c31e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2834.62,4.345,0.667,58,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,480
12586de2f577e8a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2836.06,4.811,0.667,57,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f5a3a240,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.97,4.384,0.667,56,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,480
12586de2f5cf2fa0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2825.95,3.993,0.667,55,1,1,32,16,1,21200,0,32,1,-1,,0,58794,4,0,642
12586de2f5fab8c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2839.52,4.219,0.667,54,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f6267340,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.78,4.035,0.667,53,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f65211c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2829.5,4.399,0.667,52,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,640
12586de2f67da4e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2829.31,3.933,0.667,51,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f6a93a60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.59,4.132,0.667,50,1,1,32,16,1,21200,0,32,1,-1,,0,58784,4,0,640
12586de2f6d4b380,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.5,4.053,0.667,49,1,1,32,16,1,21200,0,32,1,-1,,0,44108,3,0,484
12586de2f7003b20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.3,4.33,0.667,48,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f72bcc20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.46,4.243,0.667,47,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f7575540,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.07,4.126,0.667,46,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,320
12586de2f782dfe0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.42,4.059,0.667,45,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f7ae5b40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.19,4.126,0.667,44,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f7d9e100,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.18,4.017,0.667,43,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,480
12586de2f80557c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.3,4.072,0.667,42,1,1,32,16,1,21200,0,32,1,-1,,0,44118,3,0,483
12586de2f830d720,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2757.38,4.324,0.667,41,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f85b5200,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2815.62,4.3,0.667,40,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,320
12586de2f886b140,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2753.79,4.138,0.667,39,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,320
12586de2f8b11d80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.56,4.056,0.667,38,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,641
12586de2f8dd2ec0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2755.9,4.351,0.667,37,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,320
12586de2f907a400,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.94,4.111,0.667,36,1,1,32,16,1,21200,0,32,1,-1,,0,29402,2,0,480
12586de2f9320d00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2800.48,4.237,0.667,35,1,1,32,16,1,21200,0,32,1,-1,,0,44098,3,0,320
12586de2f95d2f20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2753.18,4.029,0.667,34,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,480
12586de2f9879820,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2753.47,4.147,0.667,33,1,1,32,16,1,21200,0,32,1,-1,,0,44088,3,0,480
12586de2f9b20500,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.49,4.402,0.667,32,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2f9dc6a20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.78,4.192,0.667,31,1,1,32,16,1,21200,0,32,1,-1,,0,29402,2,0,321
12586de2fa06cee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1421.25,4.075,0.667,30,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fa1ce5c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1415.65,4.014,0.667,29,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fa32ece0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1422.3,4.453,0.667,28,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fa4905e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1428.74,3.936,0.667,27,1,1,32,16,1,21200,0,32,1,-1,,0,29386,2,0,321
12586de2fa5f38c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.77,4.072,0.667,26,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fa755000,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1427.81,4.201,0.667,25,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fa8b80e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1423.26,4.375,0.667,24,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2faa19f40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.42,4.008,0.667,23,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fab7b200,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1422.91,4.059,0.667,22,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2facdcde0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1433.5,4.053,0.667,21,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fae41480,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1416.8,4.072,0.667,20,1,1,32,16,1,21200,0,32,1,-1,,0,29402,2,0,321
12586de2fafa1880,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1424.06,3.921,0.667,19,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fb105da0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1410.08,4.772,0.667,18,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fb264760,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1411.33,4.023,0.667,17,1,1,32,16,1,21200,0,32,1,-1,,0,29392,2,0,320
12586de2fb3c3ee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1407.9,4.724,0.667,16,1,1,32,16,1,21200,0,32,1,-1,,0,29402,2,0,321
12586de2fb5220a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.51,3.996,0.667,15,1,1,32,16,1,21200,0,32,1,-1,,0,29402,2,0,321
12586de2fb68bba0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1356.61,4.351,0.667,14,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fb7dd8c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1354.91,4.162,0.667,13,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fb92eee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1354.46,4.541,0.667,12,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fba7ffe0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.95,3.936,0.667,11,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fbbf9d20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1364.8,4.315,0.667,10,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fbd5d360,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1364.58,4.093,0.667,9,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fbeb16a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1363.52,4.922,0.667,8,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fc004be0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.12,4.023,0.667,7,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
12586de2fc1557e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.28,4.078,0.667,6,1,1,32,16,1,21200,0,32,1,-1,,0,14696,1,0,160
