# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 12587cf5013eecb8
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,l1_shared_bank_conflict
12592d0e118f9960,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1426.11,4.056,0.667,23,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11a5bfe0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.58,4.038,0.667,22,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11bbd200,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.13,4.065,0.667,21,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11d1e220,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1415.23,4.023,0.667,20,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11e7e460,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1414.88,4.207,0.667,19,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11fde3c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1422.56,4.3,0.667,18,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1213ff40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1414.02,4.081,0.667,17,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1229f920,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1419.55,3.936,0.667,16,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12400660,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1414.88,3.972,0.667,15,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12568800,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1356.22,4.745,0.667,14,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e126bac40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1354.66,4.592,0.667,13,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1280c6e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.6,4.505,0.667,12,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12964920,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.28,32.085,0.667,11,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12ab5940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.44,4.354,0.667,10,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12c06520,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.15,4.078,0.667,9,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12d57000,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1352.99,4.065,0.667,8,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12ea8240,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.12,4.408,0.667,7,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e12ff8f40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.57,4.05,0.667,6,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e13149c20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.31,4.026,0.667,5,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1329a840,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1353.25,4.041,0.667,4,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e133eb8e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1350.94,4.207,0.667,3,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1353bd40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1351.17,4.252,0.667,2,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1368c500,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1351.33,4.219,0.333,1,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e13bf42c0,memset32,129.152,7.184,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13c14540,memset32,125.888,3.635,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13c33940,memset32,126.528,3.506,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13c52d40,memset32,126.144,3.248,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13c71fe0,memset32,125.632,3.263,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13c91080,memset32,126.336,3.38,1,13,1542,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e13cb03e0,_Z16calculate_rest_kPfS_S_S_S_S_PKfS1_S1_S1_S1_S1_jji10vcd_paramsii,9333.82,22.053,0.667,72,96,1,32,16,1,12240,0,30,0,-1,,0,0
12592d0e145975e0,memset32,1116,5.028,1,48,3072,1,192,1,1,0,0,4,0,-1,,0,0
12592d0e146a8320,_Z18combine_channels_kPtjPfS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_jji10vcd_params,3271.84,4.556,1,72,192,1,32,16,1,8192,0,17,0,-1,,0,58496
12592d0e14cf8b80,memcpyDtoH,64378.5,65029,,,,,,,,,,,0,0,113246208,0
